,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
34961,34961,MWROW60-100,42,2483.68151,2483.68151,169.1038075,5.130512772,2.228153386,0.09
34962,34962,MWROW60-100,50,2500.002924,2500.002924,199.9997661,5.298316197,2.301029488,0.09
34963,34963,MWROW60-100,42,2500.000911,2500.000911,167.9999388,5.123963615,2.225309123,0.09
34964,34964,MWROW60-100,46,2500.00208,2500.00208,183.9998469,5.214934926,2.264817462,0.09
34965,34965,MWROW60-100,28,2500.000591,2500.000591,111.9999735,4.718498635,2.04921792,0.09
34966,34966,MWROW60-100,26,2500.005325,2500.005324,103.9997785,4.64438877,2.017032414,0.09
34967,34967,MWROW60-100,48,2499.999183,2499.999183,192.0000627,5.257495699,2.283301371,0.09
34968,34968,MWROW60-100,24,2480.319291,2480.319291,96.76173583,4.572251625,1.985703651,0.09
34969,34969,MWROW60-100,34,2500.003887,2500.003887,135.9997885,4.912653331,2.133538233,0.09
34970,34970,MWROW60-100,40,2500.000386,2500.000386,159.9999753,5.075173661,2.204119916,0.09
34971,34971,MWROW60-100,96,2500.000143,2500.000143,383.999978,5.950642495,2.5843312,0.09
34972,34972,MWROW60-100,68,2499.997937,2499.997937,272.0002245,5.605802891,2.434569262,0.09
34973,34973,MWROW60-100,50,2500.002852,2500.002852,199.9997718,5.298316226,2.3010295,0.09
34974,34974,MWROW60-100,52,2499.999519,2499.999519,208.00004,5.337538272,2.318063419,0.09
34975,34975,MWROW60-100,26,2500.001581,2500.001581,103.9999342,4.644390267,2.017033065,0.09
34976,34976,MWROW60-100,50,2499.999717,2499.999717,200.0000226,5.29831748,2.301030045,0.09
34977,34977,MWROW60-100,62,2499.996617,2499.996617,248.0003356,5.513430099,2.394452269,0.09
34978,34978,MWROW60-100,92,4283.827227,4283.827227,214.761229,5.369526848,2.331955881,0.09
34979,34979,MWROW60-100,38,2500.001633,2500.001633,151.9999007,5.023879868,2.181843304,0.09
34980,34980,MWROW60-100,44,2458.00368,2458.00368,179.007055,5.187425219,2.252870148,0.09
34981,34981,MWROW60-100,100,2499.999051,2499.999051,400.0001518,5.991464927,2.602060156,0.09
34982,34982,MWROW60-100,52,2473.293936,2473.293936,210.2459366,5.348277972,2.322727611,0.09
34983,34983,MWROW60-100,56,2499.999456,2499.999456,224.0000487,5.411646269,2.350248113,0.09
34984,34984,MWROW60-100,84,2499.999456,2499.999456,336.0000731,5.817111378,2.526339372,0.09
34985,34985,MWROW60-100,12,2500.002296,2500.002296,47.99995592,3.871200093,1.681240839,0.09
34986,34986,MWROW60-100,14,2480.442941,2480.442941,56.44153215,4.033205273,1.751598795,0.09
34987,34987,MWROW60-100,36,2499.999345,2499.999345,144.0000377,4.969813562,2.158362606,0.09
34988,34988,MWROW60-100,30,2500.001699,2500.001699,119.9999184,4.787491063,2.079180951,0.09
34989,34989,MWROW60-100,24,2499.998644,2499.998644,96.00005207,4.564348734,1.982271469,0.09
34990,34990,MWROW60-100,30,2496.949937,2496.949937,120.1465819,4.788712513,2.07971142,0.09
34991,34991,MWROW60-100,16,2500.002647,2500.002647,63.99993224,4.158882025,1.806179514,0.09
34992,34992,MWROW60-100,34,2499.999007,2499.999007,136.000054,4.912655283,2.133539081,0.09
34993,34993,MWROW60-100,50,2499.999007,2499.999007,200.0000794,5.298317764,2.301030168,0.09
34994,34994,MWROW60-100,34,2499.997984,2499.997984,136.0001097,4.912655692,2.133539259,0.09
34995,34995,MWROW60-100,38,2491.569218,2491.569218,152.514326,5.027258533,2.18331064,0.09
34996,34996,MWROW60-100,26,2468.988244,2468.988244,105.3062932,4.656873182,2.022454326,0.09
34997,34997,MWROW60-100,30,2499.995822,2499.995822,120.0002005,4.787493414,2.079181972,0.09
34998,34998,MWROW60-100,24,2499.998879,2499.998879,96.00004305,4.56434864,1.982271428,0.09
34999,34999,MWROW60-100,22,2500.00308,2500.00308,87.99989158,4.477335582,1.944482137,0.09
35000,35000,MWROW60-100,54,2500.000028,2500.000028,215.9999976,5.375278396,2.334453746,0.09
35001,35001,MWROW60-100,48,2453.682916,2453.682916,195.6242988,5.276195977,2.291422798,0.09
35002,35002,MWROW60-100,82,2499.998451,2499.998451,328.0002032,5.793014228,2.515874113,0.09
35003,35003,MWROW60-100,44,2500.000187,2500.000187,175.9999868,5.17048392,2.245512635,0.09
35004,35004,MWROW60-100,54,2500.001313,2500.001313,215.9998866,5.375277882,2.334453523,0.09
35005,35005,MWROW60-100,66,2840.921846,2840.921846,232.3189569,5.448111242,2.366084649,0.09
35006,35006,MWROW60-100,66,2499.996063,2499.996063,264.0004157,5.575950678,2.421604611,0.09
35007,35007,MWROW60-100,60,2500.000052,2500.000052,239.999995,5.480638903,2.380211233,0.09
35008,35008,MWROW60-100,58,2500.001736,2500.001736,231.9998389,5.446736677,2.365487683,0.09
35009,35009,MWROW60-100,42,2499.998518,2499.998518,168.0000996,5.123964572,2.225309539,0.09
35010,35010,MWROW60-100,52,2499.997876,2499.997876,208.0001767,5.337538929,2.318063704,0.09
35011,35011,MWROW60-100,54,2467.457832,2467.457832,218.8487248,5.388380737,2.34014402,0.09
35012,35012,MWROW60-100,88,2500.000207,2500.000207,351.9999709,5.863631093,2.546542628,0.09
35013,35013,MWROW60-100,86,2499.998743,2499.998743,344.000173,5.84064216,2.536558661,0.09
35014,35014,MWROW60-100,108,2500.000611,2500.000611,431.9998944,6.068425344,2.635483641,0.09
35015,35015,MWROW60-100,44,2500.000965,2500.000965,175.9999321,5.170483609,2.2455125,0.09
35016,35016,MWROW60-100,32,2499.997283,2499.997283,128.0001391,4.852031351,2.107210442,0.09
35017,35017,MWROW60-100,4,2500.001096,2500.001096,15.99999299,2.772588284,1.204119792,0.09
35018,35018,MWROW60-100,30,2500.001413,2500.001413,119.9999322,4.787491178,2.079181001,0.09
35019,35019,MWROW60-100,34,2500.002588,2500.002588,135.9998592,4.912653851,2.133538459,0.09
35020,35020,MWROW60-100,42,2499.999654,2499.999654,168.0000233,5.123964118,2.225309342,0.09
35021,35021,MWROW60-100,34,2499.998132,2499.998132,136.0001016,4.912655633,2.133539233,0.09
35022,35022,MWROW60-100,44,3193.025042,3193.025042,137.8003599,4.92580597,2.139250352,0.09
35023,35023,MWROW60-100,30,2499.994124,2499.994124,120.000282,4.787494093,2.079182267,0.09
35024,35024,MWROW60-100,36,2499.999123,2499.999123,144.0000505,4.96981365,2.158362644,0.09
35025,35025,MWROW60-100,32,2499.99904,2499.99904,128.0000492,4.852030648,2.107210136,0.09
35026,35026,MWROW60-100,44,2485.489435,2485.489435,177.0275077,5.176305131,2.248040755,0.09
35027,35027,MWROW60-100,64,2500.047619,2500.047619,255.9951239,5.545158397,2.408231693,0.09
35028,35028,MWROW60-100,46,2473.861757,2473.861757,185.9441008,5.225446095,2.269382405,0.09
35029,35029,MWROW60-100,22,2450.024859,2450.024859,89.79500726,4.497529375,1.95325219,0.09
35030,35030,MWROW60-100,62,2499.999566,2499.999566,248.0000431,5.51342892,2.394451756,0.09
35031,35031,MWROW60-100,36,2499.999404,2499.999404,144.0000343,4.969813538,2.158362596,0.09
35032,35032,MWROW60-100,36,2471.516423,2471.516423,145.6595621,4.981272133,2.163339,0.09
35033,35033,MWROW60-100,48,2499.999496,2499.999496,192.0000387,5.257495574,2.283301316,0.09
35034,35034,MWROW60-100,70,2482.840742,2482.840742,281.935119,5.64167697,2.450149177,0.09
35035,35035,MWROW60-100,30,2500.001181,2500.001181,119.9999433,4.78749127,2.079181041,0.09
35036,35036,MWROW60-100,24,2500.001787,2500.001787,95.99993138,4.564347477,1.982270923,0.09
35037,35037,MWROW60-100,24,2500.002121,2500.002121,95.99991855,4.564347343,1.982270865,0.09
35038,35038,MWROW60-100,30,2499.999982,2499.999982,120.0000009,4.78749175,2.079181249,0.09
35039,35039,MWROW60-100,44,2478.285979,2478.285979,177.5420608,5.179207543,2.249301257,0.09
35040,35040,MWROW60-100,52,2500.001815,2500.001815,207.999849,5.337537354,2.31806302,0.09
35041,35041,MWROW60-100,46,2499.98587,2499.98587,184.00104,5.21494141,2.264820278,0.09
35042,35042,MWROW60-100,36,2453.888161,2453.888161,146.7059525,4.98843026,2.166447735,0.09
35043,35043,MWROW60-100,12,2500.000349,2500.000349,47.9999933,3.871200871,1.681241177,0.09
35044,35044,MWROW60-100,30,2500.000773,2500.000773,119.9999629,4.787491434,2.079181112,0.09
35045,35045,MWROW60-100,40,2499.998618,2499.998618,160.0000884,5.075174368,2.204120223,0.09
35046,35046,MWROW60-100,98,2486.137633,2486.137633,394.185739,5.976822217,2.595700908,0.09
35047,35047,MWROW60-100,26,2502.013112,2502.013112,103.9163219,4.643585978,2.016683767,0.09
35048,35048,MWROW60-100,26,2499.998098,2499.998098,104.0000791,4.64439166,2.01703367,0.09
35049,35049,MWROW60-100,48,2491.363585,2491.363585,192.6655759,5.260955919,2.284804125,0.09
35050,35050,MWROW60-100,16,2500.001303,2500.001303,63.99996664,4.158882562,1.806179748,0.09
35051,35051,MWROW60-100,32,2500.017682,2500.017682,127.9990947,4.852023191,2.107206898,0.09
35052,35052,MWROW60-100,26,2499.996713,2499.996713,104.0001367,4.644392214,2.01703391,0.09
35053,35053,MWROW60-100,12,2499.998549,2499.998549,48.00002786,3.871201591,1.681241489,0.09
35054,35054,MWROW60-100,38,2499.818258,2499.818258,152.0110507,5.02395322,2.181875161,0.09
35055,35055,MWROW60-100,8,2500.000254,2500.000254,31.99999675,3.465735801,1.505149934,0.09
35056,35056,MWROW60-100,6,2463.474974,2463.474974,24.35583906,3.192771618,1.386603096,0.09
35057,35057,MWROW60-100,4,2499.956885,2499.956885,16.00027594,2.772605968,1.204127473,0.09
35058,35058,MWROW60-100,16,2499.998505,2499.998505,64.00003827,4.158883681,1.806180234,0.09
35059,35059,MWROW60-100,14,2499.99972,2499.99972,56.00000627,4.025351803,1.748188076,0.09
35060,35060,MWROW60-100,24,2497.057073,2497.057073,96.11314158,4.565526056,1.982782773,0.09
35061,35061,MWROW60-100,12,2500.002937,2500.002937,47.99994361,3.871199836,1.681240727,0.09
35062,35062,MWROW60-100,12,2500.000321,2500.000321,47.99999384,3.871200883,1.681241182,0.09
35063,35063,MWROW60-100,18,2499.998683,2499.998683,72.00003793,4.276666646,1.857332725,0.09
35064,35064,MWROW60-100,22,2499.998955,2499.998955,88.00003678,4.477337232,1.944482854,0.09
35065,35065,MWROW60-100,18,2488.456554,2488.456554,72.33399342,4.28129419,1.859342442,0.09
35066,35066,MWROW60-100,16,2500.000715,2500.000715,63.9999817,4.158882797,1.80617985,0.09
35067,35067,MWROW60-100,14,2635.017983,2635.017983,53.13056719,3.972752416,1.725344452,0.09
35068,35068,MWROW60-100,28,2500.001862,2500.001862,111.9999166,4.718498126,2.049217699,0.09
35069,35069,MWROW60-100,32,2499.996173,2499.996173,128.0001959,4.852031795,2.107210634,0.09
35070,35070,MWROW60-100,32,2467.687245,2467.687245,129.6760765,4.865039622,2.112859862,0.09
35071,35071,MWROW60-100,14,2500.000466,2500.000466,55.99998956,4.025351504,1.748187946,0.09
35072,35072,MWROW60-100,52,2464.081921,2464.081921,211.0319448,5.352009519,2.324348201,0.09
35073,35073,MWROW60-100,66,2500.003125,2500.003125,263.99967,5.575947853,2.421603384,0.09
35074,35074,MWROW60-100,36,2499.999277,2499.999277,144.0000416,4.969813589,2.158362618,0.09
35075,35075,MWROW60-100,68,2496.762536,2496.762536,272.3526928,5.607097891,2.435131674,0.09
35076,35076,MWROW60-100,68,2499.999124,2499.999124,272.0000953,5.605802417,2.434569056,0.09
35077,35077,MWROW60-100,28,2499.9986,2499.9986,112.0000627,4.718499431,2.049218266,0.09
35078,35078,MWROW60-100,50,2469.93802,2469.93802,202.4342295,5.310415041,2.306283949,0.09
35079,35079,MWROW60-100,64,2500.000201,2500.000201,255.9999794,5.545177364,2.40823993,0.09
35080,35080,MWROW60-100,24,2500.000032,2500.000032,95.99999877,4.564348179,1.982271227,0.09
35081,35081,MWROW60-100,36,2500.000247,2500.000247,143.9999858,4.969813201,2.158362449,0.09
35082,35082,MWROW60-100,74,2499.998818,2499.998818,296.0001399,5.690359927,2.471291916,0.09
35083,35083,MWROW60-100,50,2482.534419,2482.534419,201.4070766,5.305328117,2.304074726,0.09
35084,35084,MWROW60-100,124,2549.610101,2549.610101,486.3488733,6.186926213,2.686947914,0.09
35085,35085,MWROW60-100,90,2499.996221,2499.996221,360.0005442,5.886105543,2.556303157,0.09
35086,35086,MWROW60-100,56,2500.004848,2500.004848,223.9995656,5.411644113,2.350247176,0.09
35087,35087,MWROW60-100,38,2500.0004,2500.0004,151.9999757,5.023880361,2.181843518,0.09
35088,35088,MWROW60-100,68,2500.003209,2500.003209,271.9996509,5.605800783,2.434568347,0.09
35089,35089,MWROW60-100,64,2457.595051,2457.595051,260.4171911,5.562284926,2.41566965,0.09
35090,35090,MWROW60-100,86,2499.999589,2499.999589,344.0000566,5.840641822,2.536558514,0.09
35091,35091,MWROW60-100,64,2500.000607,2500.000607,255.9999378,5.545177202,2.40823986,0.09
35092,35092,MWROW60-100,92,2500.001533,2500.001533,367.9997743,5.908082325,2.565847552,0.09
35093,35093,MWROW60-100,42,2465.920369,2465.920369,170.3218017,5.137689599,2.231270242,0.09
35094,35094,MWROW60-100,28,2500.000809,2500.000809,111.9999638,4.718498548,2.049217882,0.09
35095,35095,MWROW60-100,62,2499.998314,2499.998314,248.0001673,5.513429421,2.394451974,0.09
35096,35096,MWROW60-100,72,2499.998857,2499.998857,288.0001317,5.662960937,2.459392686,0.09
35097,35097,MWROW60-100,110,2500.000615,2500.000615,439.9998918,6.086774481,2.64345257,0.09
35098,35098,MWROW60-100,50,2499.999548,2499.999548,200.0000362,5.298317547,2.301030074,0.09
35099,35099,MWROW60-100,62,2500.0006,2500.0006,247.9999405,5.513428506,2.394451577,0.09
35100,35100,MWROW60-100,56,2500.001377,2500.001377,223.9998766,5.411645501,2.350247779,0.09
35101,35101,MWROW60-100,22,2481.66722,2481.66722,88.65008097,4.484696946,1.947679137,0.09
35102,35102,MWROW60-100,76,2499.998594,2499.998594,304.000171,5.717028264,2.482873828,0.09
35103,35103,MWROW60-100,60,2453.118525,2453.118525,244.5866328,5.499569573,2.388432718,0.09
35104,35104,MWROW60-100,24,2463.209846,2463.209846,97.43384243,4.579173608,1.98870983,0.09
35105,35105,MWROW60-100,24,2474.973956,2474.973956,96.97071738,4.57440905,1.986640608,0.09
35106,35106,MWROW60-100,66,2499.998427,2499.998427,264.0001661,5.575949732,2.4216042,0.09
35107,35107,MWROW60-100,66,2483.346231,2483.346231,265.7704318,5.582632898,2.424506662,0.09
35108,35108,MWROW60-100,58,2500.000001,2500.000001,231.9999999,5.446737371,2.365487985,0.09
35109,35109,MWROW60-100,36,2500.001597,2500.001597,143.999908,4.969812661,2.158362215,0.09
35110,35110,MWROW60-100,48,2500.000958,2500.000958,191.9999264,5.257494989,2.283301062,0.09
35111,35111,MWROW60-100,96,2383.840008,2383.840008,402.71159,5.998220648,2.604994129,0.09
35112,35112,MWROW60-100,94,4697.554254,4697.554254,200.1041285,5.298837873,2.301256049,0.09
35113,35113,MWROW60-100,20,2499.994474,2499.994474,80.00017683,4.382028845,1.903090947,0.09
35114,35114,MWROW60-100,14,2462.063396,2462.063396,56.86287373,4.040642645,1.754828804,0.09
35115,35115,MWROW60-100,12,2500.002553,2500.002553,47.99995098,3.87119999,1.681240794,0.09
35116,35116,MWROW60-100,22,2499.995185,2499.995185,88.00016949,4.47733874,1.944483509,0.09
35117,35117,MWROW60-100,50,2489.578946,2489.578946,200.837174,5.3024945,2.302844102,0.09
35118,35118,MWROW60-100,18,2499.9986,2499.9986,72.00004032,4.276666679,1.85733274,0.09
35119,35119,MWROW60-100,24,2499.999004,2499.999004,96.00003825,4.56434859,1.982271406,0.09
35120,35120,MWROW60-100,42,2499.999682,2499.999682,168.0000214,5.123964107,2.225309337,0.09
35121,35121,MWROW60-100,20,2459.924686,2459.924686,81.30330215,4.398186633,1.910108185,0.09
35122,35122,MWROW60-100,74,2499.998657,2499.998657,296.000159,5.690359992,2.471291944,0.09
35123,35123,MWROW60-100,46,2496.967599,2496.967599,184.2234558,5.216149454,2.265344925,0.09
35124,35124,MWROW60-100,50,2489.852916,2489.852916,200.815075,5.30238446,2.302796312,0.09
35125,35125,MWROW60-100,60,2499.999971,2499.999971,240.0000028,5.480638935,2.380211247,0.09
35126,35126,MWROW60-100,38,2500.002431,2500.002431,151.9998522,5.023879548,2.181843166,0.09
35127,35127,MWROW60-100,38,2469.277715,2469.277715,153.8911552,5.036245568,2.18721366,0.09
35128,35128,MWROW60-100,54,2499.999868,2499.999868,216.0000114,5.37527846,2.334453774,0.09
35129,35129,MWROW60-100,50,2500.004385,2500.004385,199.9996492,5.298315613,2.301029234,0.09
35130,35130,MWROW60-100,40,2490.388105,2490.388105,160.6175356,5.079025983,2.205792958,0.09
35131,35131,MWROW60-100,96,2499.999431,2499.999431,384.0000874,5.95064278,2.584331323,0.09
35132,35132,MWROW60-100,44,2500.002263,2500.002263,175.9998407,5.17048309,2.245512275,0.09
35133,35133,MWROW60-100,56,2500.000673,2500.000673,223.9999397,5.411645783,2.350247901,0.09
35134,35134,MWROW60-100,42,2472.068562,2472.068562,169.8982004,5.135199437,2.230188779,0.09
35135,35135,MWROW60-100,36,2499.999703,2499.999703,144.0000171,4.969813418,2.158362544,0.09
35136,35136,MWROW60-100,80,2500.001075,2500.001075,319.9998624,5.768320566,2.505149792,0.09
35137,35137,MWROW60-100,40,2500.000034,2500.000034,159.9999978,5.075173802,2.204119977,0.09
35138,35138,MWROW60-100,56,2499.999275,2499.999275,224.000065,5.411646342,2.350248144,0.09
35139,35139,MWROW60-100,34,2500.001254,2500.001254,135.9999318,4.912654384,2.133538691,0.09
35140,35140,MWROW60-100,32,2499.998199,2499.998199,128.0000922,4.852030984,2.107210283,0.09
35141,35141,MWROW60-100,22,2491.643623,2491.643623,88.29513096,4.480684964,1.945936755,0.09
35142,35142,MWROW60-100,12,2500.001489,2500.001489,47.99997141,3.871200415,1.681240979,0.09
35143,35143,MWROW60-100,26,2499.998345,2499.998345,104.0000688,4.644391561,2.017033627,0.09
35144,35144,MWROW60-100,20,2499.998671,2499.998671,80.00004253,4.382027166,1.903090218,0.09
35145,35145,MWROW60-100,8,2499.999092,2499.999092,32.00001162,3.465736266,1.505150136,0.09
35146,35146,MWROW60-100,12,2464.944052,2464.944052,48.68264653,3.885322633,1.68737418,0.09
35147,35147,MWROW60-100,30,2500.000638,2500.000638,119.9999694,4.787491488,2.079181135,0.09
35148,35148,MWROW60-100,26,2489.007859,2489.007859,104.4592925,4.64879745,2.01894708,0.09
35149,35149,MWROW60-100,16,2491.749188,2491.749188,64.21192019,4.162188866,1.807615657,0.09
35150,35150,MWROW60-100,18,2499.978358,2499.978358,72.00062329,4.276674776,1.857336256,0.09
35151,35151,MWROW60-100,34,2500.000215,2500.000215,135.9999883,4.9126548,2.133538871,0.09
35152,35152,MWROW60-100,52,2462.636334,2462.636334,211.1558222,5.352596355,2.324603061,0.09
35153,35153,MWROW60-100,80,2492.268839,2492.268839,320.9926584,5.771418252,2.506495099,0.09
35154,35154,MWROW60-100,96,2500.003494,2500.003494,383.9994633,5.950641155,2.584330617,0.09
35155,35155,MWROW60-100,92,2499.998858,2499.998858,368.0001681,5.908083395,2.565848017,0.09
35156,35156,MWROW60-100,76,2362.347214,2362.347214,321.7139274,5.773662726,2.507469862,0.09
35157,35157,MWROW60-100,98,2429.86258,2429.86258,403.3149891,5.999717867,2.605644363,0.09
35158,35158,MWROW60-100,40,2831.003033,2831.003033,141.292678,4.95083347,2.150119657,0.09
35159,35159,MWROW60-100,30,2495.592035,2495.592035,120.211956,4.789256485,2.079947664,0.09
35160,35160,MWROW60-100,34,2500.000244,2500.000244,135.9999867,4.912654788,2.133538866,0.09
35161,35161,MWROW60-100,22,2359.510697,2359.510697,93.23967053,4.535173281,1.96960073,0.09
35162,35162,MWROW60-100,34,2500.000602,2500.000602,135.9999673,4.912654645,2.133538804,0.09
35163,35163,MWROW60-100,50,2494.2604,2494.2604,200.4602246,5.300615846,2.302028213,0.09
35164,35164,MWROW60-100,52,2500.223533,2500.223533,207.9814037,5.33744867,2.318024505,0.09
35165,35165,MWROW60-100,26,2552.38926,2552.38926,101.8653401,4.623651746,2.008026439,0.09
35166,35166,MWROW60-100,62,3045.960863,3045.960863,203.5482489,5.315903072,2.308667371,0.09
35167,35167,MWROW60-100,26,2499.996628,2499.996628,104.0001403,4.644392248,2.017033925,0.09
35168,35168,MWROW60-100,22,2500.001381,2500.001381,87.99995139,4.477336262,1.944482432,0.09
35169,35169,MWROW60-100,36,2486.338629,2486.338629,144.7912186,4.975292833,2.160742223,0.09
35170,35170,MWROW60-100,36,2499.998791,2499.998791,144.0000696,4.969813783,2.158362702,0.09
