FID,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity
26548,26549,MWROW20-60,28,2500.00082,2500.00082,111.9999633,4.718498543,2.04921788
26549,26550,MWROW20-60,26,2491.006475,2491.006475,104.3754814,4.647994795,2.018598492
26550,26551,MWROW20-60,48,2494.553773,2494.553773,192.4191834,5.259676239,2.284248367
26551,26552,MWROW20-60,42,2453.150907,2453.150907,171.208383,5.142881429,2.233525025
26552,26553,MWROW20-60,36,2500.00145,2500.00145,143.9999165,4.96981272,2.15836224
26553,26554,MWROW20-60,10,2500.002346,2500.002346,39.99996246,3.688878516,1.602059584
26554,26555,MWROW20-60,12,2499.999911,2499.999911,48.00000171,3.871201047,1.681241253
26555,26556,MWROW20-60,26,2493.931431,2493.931431,104.2530668,4.646821278,2.018088839
26556,26557,MWROW20-60,12,2491.086464,2491.086464,48.17175226,3.874772797,1.682792444
26557,26558,MWROW20-60,16,2500.002859,2500.002859,63.99992681,4.15888194,1.806179477
26558,26559,MWROW20-60,26,2488.718234,2488.718234,104.471449,4.648913819,2.018997618
26559,26560,MWROW20-60,68,3871.177667,3871.177667,175.6571407,5.168534031,2.244665809
26560,26561,MWROW20-60,22,3027.443467,3027.443467,72.66857413,4.285909023,1.861346639
26561,26562,MWROW20-60,2,2499.998402,2499.998402,8.000005114,2.079442181,0.903090265
26562,26563,MWROW20-60,16,2499.99927,2499.99927,64.00001869,4.158883375,1.806180101
26563,26564,MWROW20-60,12,2500.002061,2500.002061,47.99996043,3.871200187,1.681240879
26564,26565,MWROW20-60,16,2500.001951,2500.001951,63.99995005,4.158882303,1.806179635
26565,26566,MWROW20-60,14,2500.001424,2500.001424,55.9999681,4.025351121,1.74818778
26566,26567,MWROW20-60,22,2499.978746,2499.978746,88.00074815,4.477345316,1.944486364
26567,26568,MWROW20-60,16,2489.340797,2489.340797,64.27404403,4.16315588,1.808035626
26568,26569,MWROW20-60,14,2499.999875,2499.999875,56.0000028,4.025351741,1.748188049
26569,26570,MWROW20-60,30,2499.995555,2499.995555,120.0002134,4.787493521,2.079182018
26570,26571,MWROW20-60,22,2500.000615,2500.000615,87.99997835,4.477336568,1.944482565
26571,26572,MWROW20-60,48,2500.002404,2500.002404,191.9998154,5.25749441,2.283300811
26572,26573,MWROW20-60,22,2500.001676,2500.001676,87.999941,4.477336144,1.944482381
26573,26574,MWROW20-60,68,2500.001676,2500.001676,271.9998177,5.605801396,2.434568613
26574,26575,MWROW20-60,50,2500.001571,2500.001571,199.9998743,5.298316738,2.301029723
26575,26576,MWROW20-60,46,2500.001028,2500.001028,183.9999243,5.214935346,2.264817644
26576,26577,MWROW20-60,76,2491.018198,2491.018198,305.0961252,5.720626892,2.484436692
26577,26578,MWROW20-60,72,2500.001109,2500.001109,287.9998722,5.662960037,2.459392295
26578,26579,MWROW20-60,72,2500.000032,2500.000032,287.9999963,5.662960467,2.459392482
26579,26580,MWROW20-60,128,2500.000335,2500.000335,511.9999314,6.238324491,2.709269903
26580,26581,MWROW20-60,64,2499.999718,2499.999718,256.0000289,5.545177557,2.408240014
26581,26582,MWROW20-60,42,2499.999458,2499.999458,168.0000364,5.123964196,2.225309376
26582,26583,MWROW20-60,72,2500.00416,2500.00416,287.9995208,5.662958816,2.459391765
26583,26584,MWROW20-60,64,2473.921691,2473.921691,258.6985685,5.555663556,2.412794026
26584,26585,MWROW20-60,80,2499.998782,2499.998782,320.0001559,5.768321483,2.50515019
26585,26586,MWROW20-60,94,2500.002811,2500.002811,375.9995772,5.929588019,2.575187357
26586,26587,MWROW20-60,86,2454.184599,2454.184599,350.4218877,5.859137822,2.544591225
26587,26588,MWROW20-60,34,2500.00085,2500.00085,135.9999538,4.912654546,2.133538761
26588,26589,MWROW20-60,68,2500.00044,2500.00044,271.9999521,5.60580189,2.434568828
26589,26590,MWROW20-60,102,2499.998857,2499.998857,408.0001865,6.011267632,2.610660362
26590,26591,MWROW20-60,110,2500.000516,2500.000516,439.9999092,6.086774521,2.643452587
26591,26592,MWROW20-60,66,2500.000688,2500.000688,263.9999273,5.575948828,2.421603807
26592,26593,MWROW20-60,58,2462.26083,2462.26083,235.5558733,5.461948139,2.372093937
26593,26594,MWROW20-60,50,2500.001509,2500.001509,199.9998793,5.298316763,2.301029734
26594,26595,MWROW20-60,16,2499.999766,2499.999766,64.00000599,4.158883177,1.806180015
26595,26596,MWROW20-60,20,2465.267621,2465.267621,81.1270948,4.396016997,1.909165924
26596,26597,MWROW20-60,74,2500.000239,2500.000239,295.9999717,5.690359359,2.47129167
26597,26598,MWROW20-60,22,2499.998192,2499.998192,88.00006364,4.477337538,1.944482986
26598,26599,MWROW20-60,24,2500.023857,2500.023857,95.9990839,4.564338649,1.982267089
26599,26600,MWROW20-60,66,2489.078478,2489.078478,265.1583732,5.580327282,2.423505346
26600,26601,MWROW20-60,58,2499.996739,2499.996739,232.0003026,5.446738676,2.365488551
26601,26602,MWROW20-60,80,2500.000992,2500.000992,319.999873,5.768320599,2.505149806
26602,26603,MWROW20-60,46,2483.660937,2483.660937,185.2104662,5.221492834,2.267665525
26603,26604,MWROW20-60,26,2500.003537,2500.003537,103.9998529,4.644389484,2.017032725
26604,26605,MWROW20-60,26,2500.00282,2500.00282,103.9998827,4.644389771,2.017032849
26605,26606,MWROW20-60,16,2500.000334,2500.000334,63.99999145,4.15888295,1.806179916
26606,26607,MWROW20-60,16,2500.000461,2500.000461,63.9999882,4.158882899,1.806179894
26607,26608,MWROW20-60,24,2500.001975,2500.001975,95.99992416,4.564347401,1.98227089
26608,26609,MWROW20-60,44,2499.999729,2499.999729,176.0000191,5.170484103,2.245512715
26609,26610,MWROW20-60,56,2485.004557,2485.004557,225.3516994,5.41766229,2.352860838
26610,26611,MWROW20-60,40,2494.516064,2494.516064,160.3517435,5.077369799,2.205073686
26611,26612,MWROW20-60,32,2477.636525,2477.636525,129.1553449,4.861015904,2.111112384
26612,26613,MWROW20-60,42,2500.00285,2500.00285,167.9998085,5.123962839,2.225308787
26613,26614,MWROW20-60,78,2456.339447,2456.339447,317.5456881,5.760621708,2.50180622
26614,26615,MWROW20-60,54,2500.000189,2500.000189,215.9999837,5.375278332,2.334453718
26615,26616,MWROW20-60,62,2499.998118,2499.998118,248.0001867,5.513429499,2.394452008
26616,26617,MWROW20-60,250,8426.633597,8426.633597,296.6783795,5.692648655,2.472285898
26617,26618,MWROW20-60,64,2500.000555,2500.000555,255.9999432,5.545177222,2.408239869
26618,26619,MWROW20-60,30,2457.994608,2457.994608,122.0507153,4.804436657,2.086540329
26619,26620,MWROW20-60,66,2500.00184,2500.00184,263.9998057,5.575948367,2.421603607
26620,26621,MWROW20-60,44,2499.999758,2499.999758,176.000017,5.170484092,2.24551271
26621,26622,MWROW20-60,52,2500.001948,2500.001948,207.9998379,5.337537301,2.318062997
26622,26623,MWROW20-60,40,2492.828606,2492.828606,160.4602896,5.078046495,2.205367572
26623,26624,MWROW20-60,28,2499.998933,2499.998933,112.0000478,4.718499298,2.049218208
26624,26625,MWROW20-60,34,2460.761197,2460.761197,138.1686286,4.928474886,2.140409447
26625,26626,MWROW20-60,50,2467.890057,2467.890057,202.6022183,5.311244541,2.306644196
26626,26627,MWROW20-60,42,2499.998978,2499.998978,168.0000687,5.123964388,2.225309459
26627,26628,MWROW20-60,6,2487.408501,2487.408501,24.12149029,3.183103156,1.382404136
26628,26629,MWROW20-60,40,2499.998472,2499.998472,160.0000978,5.075174426,2.204120248
26629,26630,MWROW20-60,16,2499.998671,2499.998671,64.00003402,4.158883615,1.806180205
26630,26631,MWROW20-60,76,2485.421757,2485.421757,305.7831122,5.722876067,2.485413497
26631,26632,MWROW20-60,84,2448.089354,2448.089354,343.1247306,5.838094027,2.535452021
26632,26633,MWROW20-60,92,3034.748642,3034.748642,303.1552555,5.714245069,2.481665102
26633,26634,MWROW20-60,28,2478.886987,2478.886987,112.953919,4.726979939,2.052901304
26634,26635,MWROW20-60,40,2491.80954,2491.80954,160.5259124,5.078455378,2.205545147
26635,26636,MWROW20-60,64,3136.395148,3136.395148,204.0559208,5.318394078,2.309749201
26636,26637,MWROW20-60,46,2297.06103,2297.06103,200.2558896,5.299595997,2.301585298
26637,26638,MWROW20-60,30,2500.004704,2500.004704,119.9997742,4.787489861,2.079180429
26638,26639,MWROW20-60,28,2499.997259,2499.997259,112.0001228,4.718499968,2.049218499
26639,26640,MWROW20-60,34,2499.999487,2499.999487,136.0000279,4.912655091,2.133538997
26640,26641,MWROW20-60,22,2499.999792,2499.999792,88.00000732,4.477336898,1.944482708
26641,26642,MWROW20-60,28,2485.252732,2485.252732,112.664598,4.724415246,2.051787471
26642,26643,MWROW20-60,52,2500.004378,2500.004378,207.9996358,5.337536329,2.318062574
26643,26644,MWROW20-60,18,2500.314048,2500.314048,71.99095655,4.276540508,1.857277944
26644,26645,MWROW20-60,26,2500.002054,2500.002054,103.9999146,4.644390078,2.017032982
26645,26646,MWROW20-60,32,2500.001702,2500.001702,127.9999129,4.852029583,2.107209674
26646,26647,MWROW20-60,24,2500.000602,2500.000602,95.99997688,4.564347951,1.982271128
26647,26648,MWROW20-60,18,2500.000934,2500.000934,71.9999731,4.276665745,1.857332334
26648,26649,MWROW20-60,46,2499.997659,2499.997659,184.0001723,5.214936694,2.26481823
26649,26650,MWROW20-60,32,2477.234364,2477.234364,129.1763124,4.861178234,2.111182882
26650,26651,MWROW20-60,48,2491.741983,2491.741983,192.6363176,5.260804046,2.284738168
26651,26652,MWROW20-60,24,2500.001878,2500.001878,95.99992788,4.56434744,1.982270907
26652,26653,MWROW20-60,38,2500.002045,2500.002045,151.9998757,5.023879703,2.181843233
26653,26654,MWROW20-60,38,2468.286335,2468.286335,153.9529651,5.036647134,2.187388058
26654,26655,MWROW20-60,34,2499.996446,2499.996446,136.0001933,4.912656307,2.133539526
26655,26656,MWROW20-60,24,2977.840349,2977.840349,80.5953214,4.389440601,1.906309832
26656,26657,MWROW20-60,42,2797.806936,2797.806936,150.1175777,5.011418838,2.176431548
26657,26658,MWROW20-60,60,2500.002656,2500.002656,239.999745,5.480637861,2.38021078
26658,26659,MWROW20-60,32,2457.089281,2457.089281,130.2353978,4.869343566,2.114729041
26659,26660,MWROW20-60,62,2477.248437,2477.248437,250.2776834,5.522571035,2.398422126
26660,26661,MWROW20-60,58,2499.998069,2499.998069,232.0001792,5.446738144,2.36548832
26661,26662,MWROW20-60,46,2451.189923,2451.189923,187.6639569,5.2346529,2.273380869
26662,26663,MWROW20-60,24,2500.002005,2500.002005,95.99992301,4.564347389,1.982270885
26663,26664,MWROW20-60,16,2500.000053,2500.000053,63.99999864,4.158883062,1.806179965
26664,26665,MWROW20-60,8,2500.002901,2500.002901,31.99996287,3.465734742,1.505149474
26665,26666,MWROW20-60,16,2500.003352,2500.003352,63.99991419,4.158881743,1.806179392
26666,26667,MWROW20-60,48,2458.193162,2458.193162,195.2653711,5.274359511,2.290625231
26667,26668,MWROW20-60,40,2500.000747,2500.000747,159.9999522,5.075173516,2.204119853
26668,26669,MWROW20-60,28,3366.173651,3366.173651,83.18049781,4.421012919,1.920021515
26669,26670,MWROW20-60,22,2497.252891,2497.252891,88.09680461,4.478436262,1.944960156
26670,26671,MWROW20-60,42,2500.003263,2500.003263,167.9997807,5.123962674,2.225308715
26671,26672,MWROW20-60,54,2460.524793,2460.524793,219.4653765,5.391194482,2.341366014
26672,26673,MWROW20-60,72,2500.025937,2500.025937,287.9970121,5.662950105,2.459387982
26673,26674,MWROW20-60,28,2499.99668,2499.99668,112.0001487,4.718500199,2.049218599
26674,26675,MWROW20-60,52,2500.001927,2500.001927,207.9998397,5.337537309,2.318063
26675,26676,MWROW20-60,36,2499.998571,2499.998571,144.0000823,4.969813871,2.15836274
26676,26677,MWROW20-60,54,2499.999407,2499.999407,216.0000512,5.375278645,2.334453854
26677,26678,MWROW20-60,40,2500.000277,2500.000277,159.9999823,5.075173704,2.204119935
26678,26679,MWROW20-60,98,2477.65141,2477.65141,395.5358676,5.980241472,2.597185872
26679,26680,MWROW20-60,74,2499.999012,2499.999012,296.000117,5.69035985,2.471291883
26680,26681,MWROW20-60,64,2462.144168,2462.144168,259.936038,5.560435593,2.414866495
26681,26682,MWROW20-60,78,2500.001823,2500.001823,311.9997725,5.743002459,2.494154277
26682,26683,MWROW20-60,18,2499.999445,2499.999445,72.00001598,4.276666341,1.857332593
26683,26684,MWROW20-60,12,2499.999265,2499.999265,48.00001411,3.871201305,1.681241365
26684,26685,MWROW20-60,10,2499.999453,2499.999453,40.00000875,3.688879673,1.602060086
26685,26686,MWROW20-60,12,2499.998392,2499.998392,48.00003087,3.871201654,1.681241517
26686,26687,MWROW20-60,0,2499.957181,2499.957181,0,#NAME?,#NAME?
26687,26688,MWROW20-60,2,2500.003835,2500.003834,7.999987731,2.079440008,0.903089321
26688,26689,MWROW20-60,8,2499.998186,2499.998186,32.00002322,3.465736628,1.505150293
26689,26690,MWROW20-60,8,2500.002692,2500.002692,31.99996554,3.465734826,1.505149511
26690,26691,MWROW20-60,2,2500.000319,2500.000319,7.999998979,2.079441414,0.903089932
26691,26692,MWROW20-60,10,2383.958525,2383.958525,41.94703849,3.736407834,1.622701305
26692,26693,MWROW20-60,10,2495.725154,2495.725154,40.06851469,3.690590856,1.602803244
26693,26694,MWROW20-60,60,2500.001181,2500.001181,239.9998866,5.480638451,2.380211037
26694,26695,MWROW20-60,26,2500.002424,2500.002424,103.9998992,4.64438993,2.017032918
26695,26696,MWROW20-60,32,2499.998262,2499.998262,128.000089,4.852030959,2.107210272
26696,26697,MWROW20-60,28,2499.997546,2499.997546,112.0001099,4.718499853,2.049218449
26697,26698,MWROW20-60,34,2499.998304,2499.998304,136.0000923,4.912655564,2.133539203
26698,26699,MWROW20-60,56,2476.462614,2476.462614,226.1289942,5.421105607,2.354356251
26699,26700,MWROW20-60,60,2500.000647,2500.000647,239.9999379,5.480638665,2.380211129
26700,26701,MWROW20-60,60,2500.001204,2500.001204,239.9998844,5.480638442,2.380211033
26701,26702,MWROW20-60,50,2500.001129,2500.001129,199.9999097,5.298316915,2.3010298
26702,26703,MWROW20-60,42,2500.000015,2500.000015,167.999999,5.123963973,2.225309279
26703,26704,MWROW20-60,32,2500.001659,2500.001659,127.9999151,4.8520296,2.107209681
26704,26705,MWROW20-60,26,2464.560193,2464.560193,105.495496,4.65866826,2.023233918
26705,26706,MWROW20-60,42,2325.5413,2325.5413,180.6031138,5.196301882,2.256725234
26706,26707,MWROW20-60,22,2500.0004,2500.0004,87.99998592,4.477336654,1.944482603
26707,26708,MWROW20-60,34,2499.999683,2499.999683,136.0000172,4.912655013,2.133538963
26708,26709,MWROW20-60,26,2499.996719,2499.996719,104.0001365,4.644392212,2.017033909
26709,26710,MWROW20-60,30,2499.999769,2499.999769,120.0000111,4.787491835,2.079181286
26710,26711,MWROW20-60,32,2486.425616,2486.425616,128.6988028,4.857474812,2.109574507
26711,26712,MWROW20-60,40,2499.999516,2499.999516,160.000031,5.075174009,2.204120067
26712,26713,MWROW20-60,62,4683.196234,4683.196234,132.3882172,4.885738645,2.121849334
26713,26714,MWROW20-60,36,2485.735889,2485.735888,144.8263276,4.975535284,2.160847518
26714,26715,MWROW20-60,104,7350.216477,7350.216477,141.4924313,4.952246227,2.150733209
26715,26716,MWROW20-60,34,3059.745501,3059.745501,111.1203529,4.710613875,2.045793612
26716,26717,MWROW20-60,4,2499.998077,2499.998077,16.00001231,2.772589491,1.204120317
26717,26718,MWROW20-60,8,2500.000231,2500.000231,31.99999704,3.46573581,1.505149938
26718,26719,MWROW20-60,10,2499.999674,2499.999674,40.00000522,3.688879585,1.602060048
26719,26720,MWROW20-60,6,2500.000685,2500.000685,23.99999342,3.178053556,1.380211123
26720,26721,MWROW20-60,10,2468.659614,2468.659614,40.50781219,3.701494849,1.607538788
26721,26722,MWROW20-60,14,2500.000404,2500.000404,55.99999095,4.025351529,1.748187957
26722,26723,MWROW20-60,18,2500.000521,2500.000521,71.999985,4.276665911,1.857332406
26723,26724,MWROW20-60,10,2500.000099,2500.000099,39.99999842,3.688879415,1.602059974
26724,26725,MWROW20-60,12,2500.001047,2500.001047,47.9999799,3.871200592,1.681241055
26725,26726,MWROW20-60,2,2500.000855,2500.000855,7.999997264,2.0794412,0.903089838
26726,26727,MWROW20-60,2,2500.000519,2500.000519,7.999998339,2.079441334,0.903089897
26727,26728,MWROW20-60,26,2499.984894,2499.984894,104.0006284,4.644396942,2.017035963
26728,26729,MWROW20-60,26,2457.333807,2457.333807,105.8057311,4.661604687,2.024509192
26729,26730,MWROW20-60,12,2499.998569,2499.998569,48.00002748,3.871201583,1.681241486
26730,26731,MWROW20-60,10,2458.219792,2458.219792,40.67984495,3.70573276,1.609379289
26731,26732,MWROW20-60,12,2499.996441,2499.996441,48.00006833,3.871202435,1.681241856
26732,26733,MWROW20-60,6,2500.004748,2500.004748,23.99995442,3.178051931,1.380210417
26733,26734,MWROW20-60,8,2500.003529,2500.003529,31.99995483,3.465734491,1.505149365
26734,26735,MWROW20-60,6,2499.998823,2499.998823,24.0000113,3.178054301,1.380211446
26735,26736,MWROW20-60,16,2499.99984,2499.99984,64.0000041,4.158883147,1.806180002
26736,26737,MWROW20-60,14,2500.00166,2500.00166,55.99996282,4.025351027,1.748187739
26737,26738,MWROW20-60,14,2460.203869,2460.203869,56.90585311,4.041398203,1.755156939
26738,26739,MWROW20-60,24,2500.00066,2500.00066,95.99997466,4.564347927,1.982271118
26739,26740,MWROW20-60,56,3266.646483,3266.646483,171.4296306,5.144172865,2.234085889
26740,26741,MWROW20-60,16,2485.915893,2485.915893,64.36259587,4.164532655,1.808633552
26741,26742,MWROW20-60,4,2450.916333,2450.916333,16.32042655,2.792417486,1.212731505
26742,26743,MWROW20-60,16,2461.224141,2461.224141,65.00830109,4.174514971,1.812968816
26743,26744,MWROW20-60,20,2500.000615,2500.000615,79.99998032,4.382026389,1.90308988
26744,26745,MWROW20-60,18,2475.728308,2475.728308,72.70587787,4.286422232,1.861569523
26745,26746,MWROW20-60,26,2499.996718,2499.996718,104.0001365,4.644392212,2.017033909
26746,26747,MWROW20-60,12,2489.31005,2489.31005,48.20612844,3.875486159,1.683102254
26747,26748,MWROW20-60,8,2454.979618,2454.979618,32.58682859,3.483908176,1.513042096
26748,26749,MWROW20-60,6,2499.999968,2499.999968,24.00000031,3.178053843,1.380211247
26749,26750,MWROW20-60,2,2499.998095,2499.998095,8.000006096,2.079442304,0.903090318
26750,26751,MWROW20-60,4,2500.004417,2500.004417,15.99997173,2.772586955,1.204119215
26751,26752,MWROW20-60,0,2450.55042,2450.55042,0,#NAME?,#NAME?
26752,26753,MWROW20-60,8,2500.002075,2500.002075,31.99997344,3.465735073,1.505149618
26753,26754,MWROW20-60,14,2499.397607,2499.397607,56.01349686,4.025592677,1.748292686
26754,26755,MWROW20-60,10,2689.044468,2689.044468,37.18793095,3.615984272,1.570402016
26755,26756,MWROW20-60,6,2969.565013,2969.565013,20.20497943,3.00592908,1.305458413
26756,26757,MWROW20-60,6,2496.465964,2496.465964,24.03397477,3.179468445,1.380825601
26757,26758,MWROW20-60,32,2500.000243,2500.000243,127.9999876,4.852030167,2.107209927
26758,26759,MWROW20-60,20,2499.999174,2499.999174,80.00002643,4.382026965,1.90309013
26759,26760,MWROW20-60,2,2493.362353,2493.362353,8.021297015,2.082100131,0.904244598
26760,26761,MWROW20-60,4,2499.999198,2499.999198,16.00000513,2.772589043,1.204120122
26761,26762,MWROW20-60,2,2807.868161,2807.868161,7.122841549,1.96330674,0.852653283
26762,26763,MWROW20-60,2,2500.002802,2500.002802,7.999991034,2.079440421,0.9030895
26763,26764,MWROW20-60,2,2500.000666,2500.000666,7.999997869,2.079441275,0.903089871
26764,26765,MWROW20-60,4,2500.000869,2500.000869,15.99999444,2.772588375,1.204119832
26765,26766,MWROW20-60,4,2488.159172,2488.159172,16.07614193,2.777336305,1.206181832
26766,26767,MWROW20-60,6,2497.086691,2497.086691,24.0280004,3.179219833,1.38071763
26767,26768,MWROW20-60,8,2500.00027,2500.00027,31.99999654,3.465735795,1.505149931
